UserName,profileId,systemTimeZone,lastUpdated,uuid,absoluteDays,endDateGMT,endUnit,allDay,calendarTitle,multimediaUrl,activityType.displayText,activityType.iconText,activityType.hasStickyTitle,activityType.isActive,activityType.lastUsedTime,activityType.type,activityType.isOriginalActivity,activityType.displayIndex,activityType.iconUri,calendarType,comment,startDateFull,endDateFull,notificationType,wantsNotification,version,hasRecurranceRules,startUnit,localTimeZone,location,marketPlaceRoutineId,startDate,isDetached,isFromMarketPlaceRoutine,eventIdentifier,calendarItemExternalIdentifier,title,type,startDateGMT,buildNumber,creationDate,token,Gender,BirthDate,chronotype,UserLocationName
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,a98626a01e,8790,2025-01-25T20:00:00.000Z,84,0,null,null,Comer,null,0,1,"12/20/2024, 11:56:24 ?",3,1,6,activity_eat_0,0,null,"01/25/2025, 20:30:00 ?","01/25/2025, 21:00:00 ?",2,1,4,0,82,CET,null,0,null,0,0,null,null,Comer,0,2025-01-25T19:30:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g17,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,7632ade9e9,8803,2025-02-07T20:00:00.000Z,84,0,null,null,Comer,null,0,1,"12/20/2024, 11:56:24 ?",3,1,6,activity_eat_0,0,null,"02/07/2025, 20:30:00 ?","02/07/2025, 21:00:00 ?",2,1,4,0,82,CET,null,0,null,0,0,null,null,Comer,0,2025-02-07T19:30:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g18,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,2957750a2b,8806,2025-02-10T19:30:00.000Z,82,0,null,null,Trabajo,null,0,1,"12/20/2024, 11:56:24 ?",2,1,3,activity_work_0,0,null,"02/10/2025, 14:00:00 ?","02/10/2025, 20:30:00 ?",2,1,4,0,56,CET,null,0,null,0,0,null,null,Trabajo,0,2025-02-10T13:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g19,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,10c07834e2,8789,2025-01-24T20:00:00.000Z,84,0,null,null,Comer,null,0,1,"12/20/2024, 11:56:24 ?",3,1,6,activity_eat_0,0,null,"01/24/2025, 20:30:00 ?","01/24/2025, 21:00:00 ?",2,1,4,0,82,CET,null,0,null,0,0,null,null,Comer,0,2025-01-24T19:30:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g20,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,502924c28c,8810,2025-02-14T20:00:00.000Z,84,0,null,null,Comer,null,0,1,"12/20/2024, 11:56:24 ?",3,1,6,activity_eat_0,0,null,"02/14/2025, 20:30:00 ?","02/14/2025, 21:00:00 ?",2,1,4,0,82,CET,null,0,null,0,0,null,null,Comer,0,2025-02-14T19:30:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g21,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,10a712c64c,8803,2025-02-07T22:00:00.000Z,92,0,null,null,Trabajo,null,0,1,"12/20/2024, 11:56:24 ?",2,1,3,activity_work_0,0,null,"02/07/2025, 21:00:00 ?","02/07/2025, 23:00:00 ?",2,1,4,0,84,CET,null,0,null,0,0,null,null,Trabajo,0,2025-02-07T20:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g22,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,ab937dc0d6,8787,2025-01-22T11:30:00.000Z,50,0,null,null,Comer,null,0,1,"12/20/2024, 11:56:24 ?",3,1,6,activity_eat_0,0,null,"01/22/2025, 12:00:00 ?","01/22/2025, 12:30:00 ?",2,1,4,0,48,CET,null,0,null,0,0,null,null,Comer,0,2025-01-22T11:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g23,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,4db79d80e4,8806,2025-02-10T11:30:00.000Z,50,0,null,null,Comer,null,0,1,"12/20/2024, 11:56:24 ?",3,1,6,activity_eat_0,0,null,"02/10/2025, 12:00:00 ?","02/10/2025, 12:30:00 ?",2,1,4,0,48,CET,null,0,null,0,0,null,null,Comer,0,2025-02-10T11:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g24,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,cc87c34c0b,8807,2025-02-11T19:30:00.000Z,82,0,null,null,Trabajo,null,0,1,"12/20/2024, 11:56:24 ?",2,1,3,activity_work_0,0,null,"02/11/2025, 14:00:00 ?","02/11/2025, 20:30:00 ?",2,1,4,0,56,CET,null,0,null,0,0,null,null,Trabajo,0,2025-02-11T13:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g25,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,3bf4b4b648,8808,2025-02-12T20:00:00.000Z,84,0,null,null,Comer,null,0,1,"12/20/2024, 11:56:24 ?",3,1,6,activity_eat_0,0,null,"02/12/2025, 20:30:00 ?","02/12/2025, 21:00:00 ?",2,1,4,0,82,CET,null,0,null,0,0,null,null,Comer,0,2025-02-12T19:30:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g26,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,db4d495ec8,8799,2025-02-03T22:00:00.000Z,92,0,null,null,Trabajo,null,0,1,"12/20/2024, 11:56:24 ?",2,1,3,activity_work_0,0,null,"02/03/2025, 21:00:00 ?","02/03/2025, 23:00:00 ?",2,1,4,0,84,CET,null,0,null,0,0,null,null,Trabajo,0,2025-02-03T20:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g27,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,27d31fe74b,8780,2025-01-15T22:00:00.000Z,92,0,null,null,Trabajo,null,0,1,"12/20/2024, 11:56:24 ?",2,1,3,activity_work_0,0,null,"01/15/2025, 21:00:00 ?","01/15/2025, 23:00:00 ?",2,1,4,0,84,CET,null,0,null,0,0,null,null,Trabajo,0,2025-01-15T20:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g28,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,65c327c573,8804,2025-02-08T09:00:00.000Z,40,0,null,null,Dormir,ð??´,0,1,"12/20/2024, 11:56:24 ?",4,0,20,activity_sleep_12,0,null,"02/08/2025, 01:30:00 ?","02/08/2025, 10:00:00 ?",2,1,4,0,6,CET,null,0,null,0,0,null,null,Zzzzz's,0,2025-02-08T00:30:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g29,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,100973d5ff,8808,2025-02-12T22:00:00.000Z,92,0,null,null,Trabajo,null,0,1,"12/20/2024, 11:56:24 ?",2,1,3,activity_work_0,0,null,"02/12/2025, 21:00:00 ?","02/12/2025, 23:00:00 ?",2,1,4,0,84,CET,null,0,null,0,0,null,null,Trabajo,0,2025-02-12T20:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g30,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,d1c74c0841,8796,2025-01-31T20:00:00.000Z,84,0,null,null,Comer,null,0,1,"12/20/2024, 11:56:24 ?",3,1,6,activity_eat_0,0,null,"01/31/2025, 20:30:00 ?","01/31/2025, 21:00:00 ?",2,1,4,0,82,CET,null,0,null,0,0,null,null,Comer,0,2025-01-31T19:30:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g31,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,6bba8715dc,8786,2025-01-21T19:30:00.000Z,82,0,null,null,Trabajo,null,0,1,"12/20/2024, 11:56:24 ?",2,1,3,activity_work_0,0,null,"01/21/2025, 14:00:00 ?","01/21/2025, 20:30:00 ?",2,1,4,0,56,CET,null,0,null,0,0,null,null,Trabajo,0,2025-01-21T13:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g32,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,986aee852f,8793,2025-01-28T11:30:00.000Z,50,0,null,null,Comer,null,0,1,"12/20/2024, 11:56:24 ?",3,1,6,activity_eat_0,0,null,"01/28/2025, 12:00:00 ?","01/28/2025, 12:30:00 ?",2,1,4,0,48,CET,null,0,null,0,0,null,null,Comer,0,2025-01-28T11:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g33,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,3e362163ae,8802,2025-02-06T22:00:00.000Z,92,0,null,null,Trabajo,null,0,1,"12/20/2024, 11:56:24 ?",2,1,3,activity_work_0,0,null,"02/06/2025, 21:00:00 ?","02/06/2025, 23:00:00 ?",2,1,4,0,84,CET,null,0,null,0,0,null,null,Trabajo,0,2025-02-06T20:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g34,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,42e728328a,8794,2025-01-29T19:30:00.000Z,82,0,null,null,Trabajo,null,0,1,"12/20/2024, 11:56:24 ?",2,1,3,activity_work_0,0,null,"01/29/2025, 14:00:00 ?","01/29/2025, 20:30:00 ?",2,1,4,0,56,CET,null,0,null,0,0,null,null,Trabajo,0,2025-01-29T13:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g35,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,0b1f506187,8789,2025-01-24T09:00:00.000Z,40,0,null,null,Dormir,ð??´,0,1,"12/20/2024, 11:56:24 ?",4,0,20,activity_sleep_12,0,null,"01/24/2025, 01:30:00 ?","01/24/2025, 10:00:00 ?",2,1,4,0,6,CET,null,0,null,0,0,null,null,Zzzzz's,0,2025-01-24T00:30:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g36,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,7ecf3c1ecc,8810,2025-02-14T11:30:00.000Z,50,0,null,null,Comer,null,0,1,"12/20/2024, 11:56:24 ?",3,1,6,activity_eat_0,0,null,"02/14/2025, 12:00:00 ?","02/14/2025, 12:30:00 ?",2,1,4,0,48,CET,null,0,null,0,0,null,null,Comer,0,2025-02-14T11:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g37,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,77fe6a7da3,8800,2025-02-04T11:30:00.000Z,50,0,null,null,Comer,null,0,1,"12/20/2024, 11:56:24 ?",3,1,6,activity_eat_0,0,null,"02/04/2025, 12:00:00 ?","02/04/2025, 12:30:00 ?",2,1,4,0,48,CET,null,0,null,0,0,null,null,Comer,0,2025-02-04T11:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g38,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,3d192c6321,8799,2025-02-03T11:30:00.000Z,50,0,null,null,Comer,null,0,1,"12/20/2024, 11:56:24 ?",3,1,6,activity_eat_0,0,null,"02/03/2025, 12:00:00 ?","02/03/2025, 12:30:00 ?",2,1,4,0,48,CET,null,0,null,0,0,null,null,Comer,0,2025-02-03T11:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g39,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,988b2de107,8808,2025-02-12T12:30:00.000Z,54,0,null,null,Relajar,null,0,1,"12/20/2024, 11:56:24 ?",5,1,15,activity_relax_7,0,null,"02/12/2025, 12:30:00 ?","02/12/2025, 13:30:00 ?",2,1,4,0,50,CET,null,0,null,0,0,null,null,PrepÃ¡rate,0,2025-02-12T11:30:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g40,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,eff8f57deb,8809,2025-02-13T12:30:00.000Z,54,0,null,null,Relajar,null,0,1,"12/20/2024, 11:56:24 ?",5,1,15,activity_relax_7,0,null,"02/13/2025, 12:30:00 ?","02/13/2025, 13:30:00 ?",2,1,4,0,50,CET,null,0,null,0,0,null,null,PrepÃ¡rate,0,2025-02-13T11:30:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g41,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,9bc09827a9,8798,2025-02-02T22:00:00.000Z,92,0,null,null,Trabajo,null,0,1,"12/20/2024, 11:56:24 ?",2,1,3,activity_work_0,0,null,"02/02/2025, 21:00:00 ?","02/02/2025, 23:00:00 ?",2,1,4,0,84,CET,null,0,null,0,0,null,null,Trabajo,0,2025-02-02T20:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g42,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,b2f371e1ec,8781,2025-01-16T09:00:00.000Z,40,0,null,null,Dormir,ð??´,0,1,"12/20/2024, 11:56:24 ?",4,0,20,activity_sleep_12,0,null,"01/16/2025, 01:30:00 ?","01/16/2025, 10:00:00 ?",2,1,4,0,6,CET,null,0,null,0,0,null,null,Zzzzz's,0,2025-01-16T00:30:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g43,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,9850564ee1,8810,2025-02-14T22:00:00.000Z,92,0,null,null,Trabajo,null,0,1,"12/20/2024, 11:56:24 ?",2,1,3,activity_work_0,0,null,"02/14/2025, 21:00:00 ?","02/14/2025, 23:00:00 ?",2,1,4,0,84,CET,null,0,null,0,0,null,null,Trabajo,0,2025-02-14T20:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g44,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,24d23e7f67,8788,2025-01-23T20:00:00.000Z,84,0,null,null,Comer,null,0,1,"12/20/2024, 11:56:24 ?",3,1,6,activity_eat_0,0,null,"01/23/2025, 20:30:00 ?","01/23/2025, 21:00:00 ?",2,1,4,0,82,CET,null,0,null,0,0,null,null,Comer,0,2025-01-23T19:30:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g45,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,d275db7848,8780,2025-01-15T11:30:00.000Z,50,0,null,null,Comer,null,0,1,"12/20/2024, 11:56:24 ?",3,1,6,activity_eat_0,0,null,"01/15/2025, 12:00:00 ?","01/15/2025, 12:30:00 ?",2,1,4,0,48,CET,null,0,null,0,0,null,null,Comer,0,2025-01-15T11:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g46,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,49adb1b7d5,8809,2025-02-13T09:00:00.000Z,40,0,null,null,Dormir,ð??´,0,1,"12/20/2024, 11:56:24 ?",4,0,20,activity_sleep_12,0,null,"02/13/2025, 01:30:00 ?","02/13/2025, 10:00:00 ?",2,1,4,0,6,CET,null,0,null,0,0,null,null,Zzzzz's,0,2025-02-13T00:30:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g47,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,2a7cb72776,8798,2025-02-02T12:30:00.000Z,54,0,null,null,Relajar,null,0,1,"12/20/2024, 11:56:24 ?",5,1,15,activity_relax_7,0,null,"02/02/2025, 12:30:00 ?","02/02/2025, 13:30:00 ?",2,1,4,0,50,CET,null,0,null,0,0,null,null,PrepÃ¡rate,0,2025-02-02T11:30:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g48,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,fb8951679f,8787,2025-01-22T09:00:00.000Z,40,0,null,null,Dormir,ð??´,0,1,"12/20/2024, 11:56:24 ?",4,0,20,activity_sleep_12,0,null,"01/22/2025, 01:30:00 ?","01/22/2025, 10:00:00 ?",2,1,4,0,6,CET,null,0,null,0,0,null,null,Zzzzz's,0,2025-01-22T00:30:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g49,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,b8f0fe0555,8800,2025-02-04T12:30:00.000Z,54,0,null,null,Relajar,null,0,1,"12/20/2024, 11:56:24 ?",5,1,15,activity_relax_7,0,null,"02/04/2025, 12:30:00 ?","02/04/2025, 13:30:00 ?",2,1,4,0,50,CET,null,0,null,0,0,null,null,PrepÃ¡rate,0,2025-02-04T11:30:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g50,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,fbf8af7802,8785,2025-01-20T20:00:00.000Z,84,0,null,null,Comer,null,0,1,"12/20/2024, 11:56:24 ?",3,1,6,activity_eat_0,0,null,"01/20/2025, 20:30:00 ?","01/20/2025, 21:00:00 ?",2,1,4,0,82,CET,null,0,null,0,0,null,null,Comer,0,2025-01-20T19:30:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g51,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,f6ccd5aaa7,8804,2025-02-08T22:00:00.000Z,92,0,null,null,Trabajo,null,0,1,"12/20/2024, 11:56:24 ?",2,1,3,activity_work_0,0,null,"02/08/2025, 21:00:00 ?","02/08/2025, 23:00:00 ?",2,1,4,0,84,CET,null,0,null,0,0,null,null,Trabajo,0,2025-02-08T20:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g52,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,73a01432fa,8788,2025-01-23T11:30:00.000Z,50,0,null,null,Comer,null,0,1,"12/20/2024, 11:56:24 ?",3,1,6,activity_eat_0,0,null,"01/23/2025, 12:00:00 ?","01/23/2025, 12:30:00 ?",2,1,4,0,48,CET,null,0,null,0,0,null,null,Comer,0,2025-01-23T11:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g53,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,e4b9371deb,8802,2025-02-06T11:30:00.000Z,50,0,null,null,Comer,null,0,1,"12/20/2024, 11:56:24 ?",3,1,6,activity_eat_0,0,null,"02/06/2025, 12:00:00 ?","02/06/2025, 12:30:00 ?",2,1,4,0,48,CET,null,0,null,0,0,null,null,Comer,0,2025-02-06T11:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g54,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,18c63d41ef,8786,2025-01-21T11:30:00.000Z,50,0,null,null,Comer,null,0,1,"12/20/2024, 11:56:24 ?",3,1,6,activity_eat_0,0,null,"01/21/2025, 12:00:00 ?","01/21/2025, 12:30:00 ?",2,1,4,0,48,CET,null,0,null,0,0,null,null,Comer,0,2025-01-21T11:00:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g55,null,null,,null
fbe00,149c33ef5c,CET,2024-12-20T10:56:24.000Z,68566d8137,8784,2025-01-19T09:00:00.000Z,40,0,null,null,Dormir,ð??´,0,1,"12/20/2024, 11:56:24 ?",4,0,20,activity_sleep_12,0,null,"01/19/2025, 01:30:00 ?","01/19/2025, 10:00:00 ?",2,1,4,0,6,CET,null,0,null,0,0,null,null,Zzzzz's,0,2025-01-19T00:30:00.000Z,5.0 (11),"12/20/2024, 11:56:24 ?",9ptmogeelyp9xr5j2rvldjxss8jkgp4g56,null,null,,null
