UserName,profileId,systemTimeZone,lastUpdated,uuid,absoluteDays,endDateGMT,endUnit,allDay,calendarTitle,multimediaUrl,activityType.displayText,activityType.iconText,activityType.hasStickyTitle,activityType.isActive,activityType.lastUsedTime,activityType.type,activityType.isOriginalActivity,activityType.displayIndex,activityType.iconUri,calendarType,comment,startDateFull,endDateFull,notificationType,wantsNotification,version,hasRecurranceRules,startUnit,localTimeZone,location,marketPlaceRoutineId,startDate,isDetached,isFromMarketPlaceRoutine,eventIdentifier,calendarItemExternalIdentifier,title,type,startDateGMT,buildNumber,creationDate,token,Gender,BirthDate,chronotype,UserLocationName
d5965,e5425b3686,GMT+3,2024-09-08T19:24:18.000Z,07975d997f,8810,2025-02-14T20:00:00.000Z,92,0,null,null,STUDY İN HOME,📚,1,1,"09/08/2024, 22:25:43 +0300",2,0,1,activity_work_12,0,null,"02/14/2025, 21:30:00 +0300","02/14/2025, 23:00:00 +0300",2,1,725,0,86,GMT+3,null,0,null,0,0,null,null,STUDY İN HOME,0,2025-02-14T18:30:00.000Z,4.8.8 (0),"09/08/2024, 22:24:18 +0300",awup98lpryzpvzitawupdlup42hf1o46,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,f4f211805a,8806,2025-02-10T04:00:00.000Z,28,0,null,null,Sleep,null,0,1,"09/08/2024, 22:25:43 +0300",4,1,3,activity_sleep_0,0,null,"02/10/2025, 00:00:00 +0300","02/10/2025, 07:00:00 +0300",0,0,725,0,0,GMT+3,null,0,null,0,0,null,null,Sleep,0,2025-02-09T21:00:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o47,null,null,,null
d5965,e5425b3686,GMT+3,2025-02-02T21:46:28.000Z,15ae6f285b,8803,2025-02-07T16:45:00.000Z,79,0,null,null,STUDY İN HOME,📚,1,1,"02/03/2025, 00:46:28 +0300",2,0,1,activity_work_12,0,null,"02/07/2025, 19:00:00 +0300","02/07/2025, 19:45:00 +0300",2,1,1912,0,76,GMT+3,null,0,null,0,0,null,null,STUDY İN HOME,0,2025-02-07T16:00:00.000Z,5.2 (2),"02/03/2025, 00:46:28 +0300",awup98lpryzpvzitawupdlup42hf1o48,null,null,,null
d5965,e5425b3686,GMT+3,2025-02-02T21:46:17.000Z,ba93042f9b,8800,2025-02-04T17:00:00.000Z,80,0,null,null,STUDY İN HOME,📚,1,1,"02/03/2025, 00:46:17 +0300",2,0,1,activity_work_12,0,null,"02/04/2025, 19:15:00 +0300","02/04/2025, 20:00:00 +0300",2,1,1909,0,77,GMT+3,null,0,null,0,0,null,null,STUDY İN HOME,0,2025-02-04T16:15:00.000Z,5.2 (2),"02/03/2025, 00:46:17 +0300",awup98lpryzpvzitawupdlup42hf1o49,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,68d5375e7a,8792,2025-01-27T04:00:00.000Z,28,0,null,null,Sleep,null,0,1,"09/08/2024, 22:25:43 +0300",4,1,3,activity_sleep_0,0,null,"01/27/2025, 00:00:00 +0300","01/27/2025, 07:00:00 +0300",0,0,725,0,0,GMT+3,null,0,null,0,0,null,null,Sleep,0,2025-01-26T21:00:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o50,null,null,,null
d5965,e5425b3686,GMT+3,2025-02-02T21:46:24.000Z,707af0d84d,8802,2025-02-06T14:00:00.000Z,68,0,null,null,School,null,1,1,"02/03/2025, 00:46:24 +0300",2,1,6,activity_work_4,0,null,"02/06/2025, 09:15:00 +0300","02/06/2025, 17:00:00 +0300",2,1,1911,0,37,GMT+3,null,0,null,0,0,null,null,School,0,2025-02-06T06:15:00.000Z,5.2 (2),"02/03/2025, 00:46:24 +0300",awup98lpryzpvzitawupdlup42hf1o51,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,dd530e7b82,8809,2025-02-13T19:45:00.000Z,91,0,null,null,STUDY İN HOME,📚,1,1,"09/08/2024, 22:25:43 +0300",2,0,1,activity_work_12,0,null,"02/13/2025, 19:45:00 +0300","02/13/2025, 22:45:00 +0300",2,1,725,0,79,GMT+3,null,0,null,0,0,null,null,STUDY İN HOME,0,2025-02-13T16:45:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o52,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,28e64e8987,8792,2025-01-27T16:15:00.000Z,77,0,null,null,EAT,null,1,1,"09/08/2024, 22:25:43 +0300",3,1,11,activity_eat_0,0,null,"01/27/2025, 18:00:00 +0300","01/27/2025, 19:15:00 +0300",2,1,725,0,72,GMT+3,null,0,null,0,0,null,null,EAT,0,2025-01-27T15:00:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o53,null,null,,null
d5965,e5425b3686,GMT+3,2025-02-02T21:46:24.000Z,cf0c643543,8802,2025-02-06T04:30:00.000Z,30,0,null,null,Sleep,null,0,1,"02/03/2025, 00:46:24 +0300",4,1,7,activity_sleep_0,0,null,"02/06/2025, 01:00:00 +0300","02/06/2025, 07:30:00 +0300",2,1,1911,0,4,GMT+3,null,0,null,0,0,null,null,Sleep,0,2025-02-05T22:00:00.000Z,5.2 (2),"02/03/2025, 00:46:24 +0300",awup98lpryzpvzitawupdlup42hf1o54,null,null,,null
d5965,e5425b3686,GMT+3,2025-02-02T21:46:17.000Z,2be2937746,8800,2025-02-04T19:00:00.000Z,88,0,null,null,STUDY İN HOME,📚,1,1,"02/03/2025, 00:46:17 +0300",2,0,1,activity_work_12,0,null,"02/04/2025, 21:00:00 +0300","02/04/2025, 22:00:00 +0300",2,1,1909,0,84,GMT+3,null,0,null,0,0,null,null,STUDY İN HOME,0,2025-02-04T18:00:00.000Z,5.2 (2),"02/03/2025, 00:46:17 +0300",awup98lpryzpvzitawupdlup42hf1o55,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,17cbadb118,8792,2025-01-27T14:00:00.000Z,68,0,null,null,School,null,1,1,"09/08/2024, 22:25:43 +0300",2,1,6,activity_work_4,0,null,"01/27/2025, 09:15:00 +0300","01/27/2025, 17:00:00 +0300",2,1,725,0,37,GMT+3,null,0,null,0,0,null,null,School,0,2025-01-27T06:15:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o56,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,b3029990a6,8786,2025-01-21T16:15:00.000Z,77,0,null,null,EAT,null,1,1,"09/08/2024, 22:25:43 +0300",3,1,11,activity_eat_0,0,null,"01/21/2025, 18:00:00 +0300","01/21/2025, 19:15:00 +0300",2,1,725,0,72,GMT+3,null,0,null,0,0,null,null,EAT,0,2025-01-21T15:00:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o57,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,37863ae7ca,8787,2025-01-22T19:45:00.000Z,91,0,null,null,STUDY İN HOME,📚,1,1,"09/08/2024, 22:25:43 +0300",2,0,1,activity_work_12,0,null,"01/22/2025, 19:45:00 +0300","01/22/2025, 22:45:00 +0300",2,1,725,0,79,GMT+3,null,0,null,0,0,null,null,STUDY İN HOME,0,2025-01-22T16:45:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o58,null,null,,null
d5965,e5425b3686,GMT+3,2025-02-02T21:46:28.000Z,8da1a12902,8803,2025-02-06T21:15:00.000Z,1,0,null,null,STUDY İN HOME,📚,1,1,"02/03/2025, 00:46:28 +0300",2,0,1,activity_work_12,0,null,"02/07/2025, 00:00:00 +0300","02/07/2025, 00:15:00 +0300",2,1,1912,0,0,GMT+3,null,0,null,0,0,null,null,STUDY İN HOME,0,2025-02-06T21:00:00.000Z,5.2 (2),"02/03/2025, 00:46:28 +0300",awup98lpryzpvzitawupdlup42hf1o59,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,65a301c15b,8788,2025-01-23T14:00:00.000Z,68,0,null,null,School,null,1,1,"09/08/2024, 22:25:43 +0300",2,1,6,activity_work_4,0,null,"01/23/2025, 09:15:00 +0300","01/23/2025, 17:00:00 +0300",2,1,725,0,37,GMT+3,null,0,null,0,0,null,null,School,0,2025-01-23T06:15:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o60,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:24:18.000Z,282970ccf7,8810,2025-02-14T04:00:00.000Z,28,0,null,null,Sleep,null,0,1,"09/08/2024, 22:25:43 +0300",4,1,3,activity_sleep_0,0,null,"02/14/2025, 00:00:00 +0300","02/14/2025, 07:00:00 +0300",0,0,725,0,0,GMT+3,null,0,null,0,0,null,null,Sleep,0,2025-02-13T21:00:00.000Z,4.8.8 (0),"09/08/2024, 22:24:18 +0300",awup98lpryzpvzitawupdlup42hf1o61,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,c7377fb213,8807,2025-02-11T19:45:00.000Z,91,0,null,null,STUDY İN HOME,📚,1,1,"09/08/2024, 22:25:43 +0300",2,0,1,activity_work_12,0,null,"02/11/2025, 19:45:00 +0300","02/11/2025, 22:45:00 +0300",2,1,725,0,79,GMT+3,null,0,null,0,0,null,null,STUDY İN HOME,0,2025-02-11T16:45:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o62,null,null,,null
d5965,e5425b3686,GMT+3,2025-02-02T21:46:24.000Z,2b6af21ca4,8802,2025-02-06T16:00:00.000Z,76,0,null,null,STUDY İN HOME,📚,1,1,"02/03/2025, 00:46:24 +0300",2,0,1,activity_work_12,0,null,"02/06/2025, 18:30:00 +0300","02/06/2025, 19:00:00 +0300",2,1,1911,0,74,GMT+3,null,0,null,0,0,null,null,STUDY İN HOME,0,2025-02-06T15:30:00.000Z,5.2 (2),"02/03/2025, 00:46:24 +0300",awup98lpryzpvzitawupdlup42hf1o63,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,de07381760,8808,2025-02-12T19:45:00.000Z,91,0,null,null,STUDY İN HOME,📚,1,1,"09/08/2024, 22:25:43 +0300",2,0,1,activity_work_12,0,null,"02/12/2025, 19:45:00 +0300","02/12/2025, 22:45:00 +0300",2,1,725,0,79,GMT+3,null,0,null,0,0,null,null,STUDY İN HOME,0,2025-02-12T16:45:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o64,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,6ffa728d21,8807,2025-02-11T04:00:00.000Z,28,0,null,null,Sleep,null,0,1,"09/08/2024, 22:25:43 +0300",4,1,3,activity_sleep_0,0,null,"02/11/2025, 00:00:00 +0300","02/11/2025, 07:00:00 +0300",0,0,725,0,0,GMT+3,null,0,null,0,0,null,null,Sleep,0,2025-02-10T21:00:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o65,null,null,,null
d5965,e5425b3686,GMT+3,2025-02-02T21:46:17.000Z,f0974e9ae2,8800,2025-02-04T21:00:00.000Z,96,0,null,null,STUDY İN HOME,📚,1,1,"02/03/2025, 00:46:17 +0300",2,0,1,activity_work_12,0,null,"02/04/2025, 23:15:00 +0300","02/05/2025, 00:00:00 +0300",2,1,1909,0,93,GMT+3,null,0,null,0,0,null,null,STUDY İN HOME,0,2025-02-04T20:15:00.000Z,5.2 (2),"02/03/2025, 00:46:17 +0300",awup98lpryzpvzitawupdlup42hf1o66,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,fdec3ce95b,8799,2025-02-03T14:00:00.000Z,68,0,null,null,School,null,1,1,"10/19/2024, 02:03:27 +0300",2,1,6,activity_work_4,0,null,"02/03/2025, 09:15:00 +0300","02/03/2025, 17:00:00 +0300",2,1,1901,0,37,GMT+3,null,0,"02/03/2025, 09:15:00 +0300",0,0,null,null,School,0,2025-02-03T06:15:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o67,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:24:18.000Z,0fd8186def,8810,2025-02-14T11:15:00.000Z,57,0,null,null,School,null,1,1,"09/08/2024, 22:25:43 +0300",2,1,6,activity_work_4,0,null,"02/14/2025, 09:15:00 +0300","02/14/2025, 14:15:00 +0300",2,1,725,0,37,GMT+3,null,0,null,0,0,null,null,School,0,2025-02-14T06:15:00.000Z,4.8.8 (0),"09/08/2024, 22:24:18 +0300",awup98lpryzpvzitawupdlup42hf1o68,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,62b658f10a,8781,2025-01-16T19:45:00.000Z,91,0,null,null,STUDY İN HOME,📚,1,1,"09/08/2024, 22:25:43 +0300",2,0,1,activity_work_12,0,null,"01/16/2025, 19:45:00 +0300","01/16/2025, 22:45:00 +0300",2,1,725,0,79,GMT+3,null,0,null,0,0,null,null,STUDY İN HOME,0,2025-01-16T16:45:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o69,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,f880b984bb,8808,2025-02-12T04:00:00.000Z,28,0,null,null,Sleep,null,0,1,"09/08/2024, 22:25:43 +0300",4,1,3,activity_sleep_0,0,null,"02/12/2025, 00:00:00 +0300","02/12/2025, 07:00:00 +0300",0,0,725,0,0,GMT+3,null,0,null,0,0,null,null,Sleep,0,2025-02-11T21:00:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o70,null,null,,null
d5965,e5425b3686,GMT+3,2025-02-02T21:46:21.000Z,554505d088,8801,2025-02-05T21:00:00.000Z,96,0,null,null,STUDY İN HOME,📚,1,1,"02/03/2025, 00:46:21 +0300",2,0,1,activity_work_12,0,null,"02/05/2025, 23:15:00 +0300","02/06/2025, 00:00:00 +0300",2,1,1910,0,93,GMT+3,null,0,null,0,0,null,null,STUDY İN HOME,0,2025-02-05T20:15:00.000Z,5.2 (2),"02/03/2025, 00:46:21 +0300",awup98lpryzpvzitawupdlup42hf1o71,null,null,,null
d5965,e5425b3686,GMT+3,2025-02-02T21:46:17.000Z,6181b46c32,8800,2025-02-04T04:30:00.000Z,30,0,null,null,Sleep,null,0,1,"02/03/2025, 00:46:17 +0300",4,1,7,activity_sleep_0,0,null,"02/04/2025, 01:00:00 +0300","02/04/2025, 07:30:00 +0300",2,1,1909,0,4,GMT+3,null,0,null,0,0,null,null,Sleep,0,2025-02-03T22:00:00.000Z,5.2 (2),"02/03/2025, 00:46:17 +0300",awup98lpryzpvzitawupdlup42hf1o72,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,250a6d0477,8785,2025-01-20T14:00:00.000Z,68,0,null,null,School,null,1,1,"09/08/2024, 22:25:43 +0300",2,1,6,activity_work_4,0,null,"01/20/2025, 09:15:00 +0300","01/20/2025, 17:00:00 +0300",2,1,725,0,37,GMT+3,null,0,null,0,0,null,null,School,0,2025-01-20T06:15:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o73,null,null,,null
d5965,e5425b3686,GMT+3,2025-02-02T21:46:17.000Z,1901ec5ac2,8800,2025-02-04T18:00:00.000Z,84,0,null,null,EAT,null,1,1,"02/03/2025, 00:46:17 +0300",3,1,11,activity_eat_0,0,null,"02/04/2025, 20:15:00 +0300","02/04/2025, 21:00:00 +0300",2,1,1909,0,81,GMT+3,null,0,null,0,0,null,null,EAT,0,2025-02-04T17:15:00.000Z,5.2 (2),"02/03/2025, 00:46:17 +0300",awup98lpryzpvzitawupdlup42hf1o74,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,4741aecc1d,8808,2025-02-12T16:15:00.000Z,77,0,null,null,EAT,null,1,1,"09/08/2024, 22:25:43 +0300",3,1,11,activity_eat_0,0,null,"02/12/2025, 18:00:00 +0300","02/12/2025, 19:15:00 +0300",2,1,725,0,72,GMT+3,null,0,null,0,0,null,null,EAT,0,2025-02-12T15:00:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o75,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,b2b9d018af,8807,2025-02-11T16:15:00.000Z,77,0,null,null,EAT,null,1,1,"09/08/2024, 22:25:43 +0300",3,1,11,activity_eat_0,0,null,"02/11/2025, 18:00:00 +0300","02/11/2025, 19:15:00 +0300",2,1,725,0,72,GMT+3,null,0,null,0,0,null,null,EAT,0,2025-02-11T15:00:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o76,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,72efb6fb21,8792,2025-01-27T19:45:00.000Z,91,0,null,null,STUDY İN HOME,📚,1,1,"09/08/2024, 22:25:43 +0300",2,0,1,activity_work_12,0,null,"01/27/2025, 19:45:00 +0300","01/27/2025, 22:45:00 +0300",2,1,725,0,79,GMT+3,null,0,null,0,0,null,null,STUDY İN HOME,0,2025-01-27T16:45:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o77,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,a4d24956a9,8780,2025-01-15T19:45:00.000Z,91,0,null,null,STUDY İN HOME,📚,1,1,"09/08/2024, 22:25:43 +0300",2,0,1,activity_work_12,0,null,"01/15/2025, 19:45:00 +0300","01/15/2025, 22:45:00 +0300",2,1,725,0,79,GMT+3,null,0,null,0,0,null,null,STUDY İN HOME,0,2025-01-15T16:45:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o78,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,98f3c197f1,8781,2025-01-16T16:15:00.000Z,77,0,null,null,EAT,null,1,1,"09/08/2024, 22:25:43 +0300",3,1,11,activity_eat_0,0,null,"01/16/2025, 18:00:00 +0300","01/16/2025, 19:15:00 +0300",2,1,725,0,72,GMT+3,null,0,null,0,0,null,null,EAT,0,2025-01-16T15:00:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o79,null,null,,null
d5965,e5425b3686,GMT+3,2025-02-02T21:46:21.000Z,96cb9718ca,8801,2025-02-05T19:00:00.000Z,88,0,null,null,STUDY İN HOME,📚,1,1,"02/03/2025, 00:46:21 +0300",2,0,1,activity_work_12,0,null,"02/05/2025, 21:00:00 +0300","02/05/2025, 22:00:00 +0300",2,1,1910,0,84,GMT+3,null,0,null,0,0,null,null,STUDY İN HOME,0,2025-02-05T18:00:00.000Z,5.2 (2),"02/03/2025, 00:46:21 +0300",awup98lpryzpvzitawupdlup42hf1o80,null,null,,null
d5965,e5425b3686,GMT+3,2025-02-02T21:46:28.000Z,e2731e62cb,8803,2025-02-07T21:00:00.000Z,96,0,null,null,STUDY İN HOME,📚,1,1,"02/03/2025, 00:46:28 +0300",2,0,1,activity_work_12,0,null,"02/07/2025, 23:45:00 +0300","02/08/2025, 00:00:00 +0300",2,1,1912,0,95,GMT+3,null,0,null,0,0,null,null,STUDY İN HOME,0,2025-02-07T20:45:00.000Z,5.2 (2),"02/03/2025, 00:46:28 +0300",awup98lpryzpvzitawupdlup42hf1o81,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,3ba9e72eb3,8786,2025-01-21T14:00:00.000Z,68,0,null,null,School,null,1,1,"09/08/2024, 22:25:43 +0300",2,1,6,activity_work_4,0,null,"01/21/2025, 09:15:00 +0300","01/21/2025, 17:00:00 +0300",2,1,725,0,37,GMT+3,null,0,null,0,0,null,null,School,0,2025-01-21T06:15:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o82,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,6ca3527ff4,8806,2025-02-10T19:45:00.000Z,91,0,null,null,STUDY İN HOME,📚,1,1,"09/08/2024, 22:25:43 +0300",2,0,1,activity_work_12,0,null,"02/10/2025, 19:45:00 +0300","02/10/2025, 22:45:00 +0300",2,1,725,0,79,GMT+3,null,0,null,0,0,null,null,STUDY İN HOME,0,2025-02-10T16:45:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o83,null,null,,null
d5965,e5425b3686,GMT+3,2024-09-08T19:25:43.000Z,5bb0af234d,8809,2025-02-13T14:00:00.000Z,68,0,null,null,School,null,1,1,"09/08/2024, 22:25:43 +0300",2,1,6,activity_work_4,0,null,"02/13/2025, 09:15:00 +0300","02/13/2025, 17:00:00 +0300",2,1,725,0,37,GMT+3,null,0,null,0,0,null,null,School,0,2025-02-13T06:15:00.000Z,4.8.8 (0),"09/08/2024, 22:25:43 +0300",awup98lpryzpvzitawupdlup42hf1o84,null,null,,null
