UserName,profileId,systemTimeZone,lastUpdated,uuid,absoluteDays,endDateGMT,endUnit,allDay,calendarTitle,multimediaUrl,activityType.displayText,activityType.iconText,activityType.hasStickyTitle,activityType.isActive,activityType.lastUsedTime,activityType.type,activityType.isOriginalActivity,activityType.displayIndex,activityType.iconUri,calendarType,comment,startDateFull,endDateFull,notificationType,wantsNotification,version,hasRecurranceRules,startUnit,localTimeZone,location,marketPlaceRoutineId,startDate,isDetached,isFromMarketPlaceRoutine,eventIdentifier,calendarItemExternalIdentifier,title,type,startDateGMT,buildNumber,creationDate,token,Gender,BirthDate,chronotype,UserLocationName
08d03,69eaeb7238,BRT,2025-02-02T16:09:23.000Z,d07d8bc931,8797,2025-02-02T03:00:00.000Z,96,0,null,null,free,null,1,1,"02/02/2025, 13:09:23 -0300",5,1,22,activity_relax_11,0,null,"02/01/2025, 00:00:00 -0300","02/02/2025, 00:00:00 -0300",2,1,2667,0,0,BRT,null,0,null,0,0,null,null,free,0,2025-02-01T03:00:00.000Z,5.2 (2),"02/02/2025, 13:09:23 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg617,null,null,,null
08d03,69eaeb7238,BRT,2025-02-10T21:13:34.000Z,c51c4e53de,8807,2025-02-11T13:30:00.000Z,42,0,null,null,Atendimento Educare,ð§©,1,1,"02/10/2025, 18:14:06 -0300",2,0,4,activity_work_17,0,null,"02/11/2025, 08:45:00 -0300","02/11/2025, 10:30:00 -0300",2,1,2740,0,35,BRT,null,0,"02/11/2025, 08:45:00 -0300",0,0,null,null,Atendimento Educare,0,2025-02-11T11:45:00.000Z,5.2 (2),"02/10/2025, 18:13:34 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg618,null,null,,null
08d03,69eaeb7238,BRT,2025-02-07T11:57:04.000Z,4a7a9a86c5,8803,2025-02-07T09:30:00.000Z,26,0,null,null,Dormir,null,0,1,"02/07/2025, 08:57:04 -0300",4,1,1,activity_sleep_0,0,null,"02/07/2025, 00:00:00 -0300","02/07/2025, 06:30:00 -0300",0,0,2708,0,0,BRT,null,0,null,0,0,null,null,Dormir,0,2025-02-07T03:00:00.000Z,5.2 (2),"02/07/2025, 08:57:04 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg619,null,null,,null
08d03,69eaeb7238,BRT,2025-02-03T16:26:53.000Z,21a238b9b4,8799,2025-02-03T16:30:00.000Z,54,0,null,null,Comer,null,0,1,"02/03/2025, 13:26:53 -0300",3,1,2,activity_eat_0,0,null,"02/03/2025, 13:15:00 -0300","02/03/2025, 13:30:00 -0300",2,1,2676,0,53,BRT,null,0,null,0,0,null,null,Comer,0,2025-02-03T16:15:00.000Z,5.2 (2),"02/03/2025, 13:26:53 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg620,null,null,,null
08d03,69eaeb7238,BRT,2025-01-20T12:16:46.000Z,e208399fe9,8784,2025-01-20T03:00:00.000Z,96,0,null,null,Conversar,ð£ï¸,1,1,"01/10/2025, 08:42:12 -0300",6,0,28,activity_play_17,0,null,"01/19/2025, 23:30:00 -0300","01/20/2025, 00:00:00 -0300",2,1,2575,0,94,BRT,null,0,"01/19/2025, 23:30:00 -0300",0,0,null,null,Conversar,0,2025-01-20T02:30:00.000Z,5.2 (2),"01/20/2025, 09:16:46 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg621,null,null,,null
08d03,69eaeb7238,BRT,2025-01-28T16:44:47.000Z,1e4ab91a72,8793,2025-01-28T15:45:00.000Z,51,0,null,null,SupervisÃ£o/ Acompanhamento,ð£ï¸,1,1,"01/28/2025, 13:44:47 -0300",2,0,3,activity_work_19,0,null,"01/28/2025, 12:15:00 -0300","01/28/2025, 12:45:00 -0300",2,1,2631,0,49,BRT,null,0,null,0,0,null,null,SupervisÃ£o/ Acompanhamento,0,2025-01-28T15:15:00.000Z,5.2 (2),"01/28/2025, 08:19:56 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg622,null,null,,null
08d03,69eaeb7238,BRT,2025-01-30T16:38:50.000Z,6a7e3852a9,8795,2025-01-30T16:00:00.000Z,52,0,null,null,Comer,null,0,1,"01/30/2025, 13:38:51 -0300",3,1,2,activity_eat_0,0,null,"01/30/2025, 12:30:00 -0300","01/30/2025, 13:00:00 -0300",2,1,2657,0,50,BRT,null,0,null,0,0,null,null,Comer,0,2025-01-30T15:30:00.000Z,5.2 (2),"01/30/2025, 13:38:50 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg623,null,null,,null
08d03,69eaeb7238,BRT,2025-01-26T13:44:45.000Z,6d4e56605e,8790,2025-01-26T03:00:00.000Z,96,0,null,null,free,null,1,1,"01/26/2025, 10:44:45 -0300",5,1,22,activity_relax_11,0,null,"01/25/2025, 00:00:00 -0300","01/26/2025, 00:00:00 -0300",2,1,2620,0,0,BRT,null,0,null,0,0,null,null,free,0,2025-01-25T03:00:00.000Z,5.2 (2),"01/26/2025, 10:44:45 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg624,null,null,,null
08d03,69eaeb7238,BRT,2025-02-10T21:14:06.000Z,0d4218b1da,8807,2025-02-11T21:00:00.000Z,72,0,null,null,Atendimento Educare,ð§©,1,1,"02/10/2025, 18:14:06 -0300",2,0,4,activity_work_17,0,null,"02/11/2025, 15:30:00 -0300","02/11/2025, 18:00:00 -0300",2,1,2737,0,62,BRT,null,0,null,0,0,null,null,Atendimento Educare,0,2025-02-11T18:30:00.000Z,5.2 (2),"02/10/2025, 18:14:06 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg625,null,null,,null
08d03,69eaeb7238,BRT,2025-01-21T21:09:41.000Z,bbbd3f7454,8786,2025-01-21T18:15:00.000Z,61,0,null,null,free,null,1,1,"01/21/2025, 18:09:46 -0300",5,1,22,activity_relax_11,0,null,"01/21/2025, 12:30:00 -0300","01/21/2025, 15:15:00 -0300",2,1,2579,0,50,BRT,null,0,null,0,0,null,null,free,0,2025-01-21T15:30:00.000Z,5.2 (2),"01/21/2025, 18:09:41 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg626,null,null,,null
08d03,69eaeb7238,BRT,2025-02-07T18:29:18.000Z,e766a388f5,8803,2025-02-07T18:30:00.000Z,62,0,null,null,DepilaÃ§Ã£o,ð¦µð¼,1,1,"02/07/2025, 15:29:18 -0300",5,0,8,activity_relax_22,0,null,"02/07/2025, 14:45:00 -0300","02/07/2025, 15:30:00 -0300",2,1,2719,0,59,BRT,null,0,null,0,0,null,null,DepilaÃ§Ã£o,0,2025-02-07T17:45:00.000Z,5.2 (2),"02/06/2025, 21:28:06 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg627,null,null,,null
08d03,69eaeb7238,BRT,2025-01-22T13:55:08.000Z,9c83c33e03,8787,2025-01-22T17:00:00.000Z,56,0,null,null,SupervisÃ£o/ Acompanhamento,ð£ï¸,1,1,"01/22/2025, 10:55:08 -0300",2,0,3,activity_work_19,0,null,"01/22/2025, 13:00:00 -0300","01/22/2025, 14:00:00 -0300",2,1,2588,0,52,BRT,null,0,null,0,0,null,null,SupervisÃ£o/ Acompanhamento,0,2025-01-22T16:00:00.000Z,5.2 (2),"01/22/2025, 10:55:08 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg628,null,null,,null
08d03,69eaeb7238,BRT,2025-02-11T15:50:46.000Z,936095c870,8807,2025-02-11T15:45:00.000Z,51,0,null,null,SupervisÃ£o/ Acompanhamento,ð£ï¸,1,1,"02/11/2025, 12:50:57 -0300",2,0,3,activity_work_19,0,null,"02/11/2025, 12:30:00 -0300","02/11/2025, 12:45:00 -0300",2,1,2740,0,50,BRT,null,0,null,0,0,null,null,SupervisÃ£o/ Acompanhamento,0,2025-02-11T15:30:00.000Z,5.2 (2),"02/10/2025, 18:13:54 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg629,null,null,,null
08d03,69eaeb7238,BRT,2025-02-06T10:56:21.000Z,95671f5952,8802,2025-02-06T15:30:00.000Z,50,0,null,null,Uber/Carona/Viagem,null,1,1,"02/06/2025, 07:56:21 -0300",7,1,1,activity_misc_14,0,null,"02/06/2025, 12:15:00 -0300","02/06/2025, 12:30:00 -0300",2,1,2699,0,49,BRT,null,0,null,0,0,null,null,Uber/Carona/Viagem,0,2025-02-06T15:15:00.000Z,5.2 (2),"02/06/2025, 07:56:21 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg630,null,null,,null
08d03,69eaeb7238,BRT,2025-02-10T21:14:11.000Z,9f54cf8806,8807,2025-02-11T21:15:00.000Z,73,0,null,null,SupervisÃ£o/ Acompanhamento,ð£ï¸,1,1,"02/10/2025, 18:14:11 -0300",2,0,3,activity_work_19,0,null,"02/11/2025, 18:00:00 -0300","02/11/2025, 18:15:00 -0300",2,1,2737,0,72,BRT,null,0,null,0,0,null,null,SupervisÃ£o/ Acompanhamento,0,2025-02-11T21:00:00.000Z,5.2 (2),"02/10/2025, 18:14:11 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg631,null,null,,null
08d03,69eaeb7238,BRT,2025-02-03T13:33:33.000Z,edd6e232a2,8799,2025-02-03T10:30:00.000Z,30,0,null,null,Dormir,null,0,1,"02/03/2025, 10:33:33 -0300",4,1,1,activity_sleep_0,0,null,"02/03/2025, 02:00:00 -0300","02/03/2025, 07:30:00 -0300",2,1,2673,0,8,BRT,null,0,null,0,0,null,null,Dormir,0,2025-02-03T05:00:00.000Z,5.2 (2),"02/03/2025, 10:33:25 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg632,null,null,,null
08d03,69eaeb7238,BRT,2025-02-02T16:09:16.000Z,a0b28f3728,8796,2025-02-01T03:00:00.000Z,96,0,null,null,free,null,1,1,"02/02/2025, 13:09:16 -0300",5,1,22,activity_relax_11,0,null,"01/31/2025, 20:30:00 -0300","02/01/2025, 00:00:00 -0300",2,1,2666,0,82,BRT,null,0,null,0,0,null,null,free,0,2025-01-31T23:30:00.000Z,5.2 (2),"02/02/2025, 13:09:16 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg633,null,null,,null
08d03,69eaeb7238,BRT,2025-02-02T16:09:13.000Z,01c62ae998,8796,2025-01-31T16:45:00.000Z,55,0,null,null,free,null,1,1,"02/02/2025, 13:09:16 -0300",5,1,22,activity_relax_11,0,null,"01/31/2025, 12:30:00 -0300","01/31/2025, 13:45:00 -0300",2,1,2666,0,50,BRT,null,0,null,0,0,null,null,free,0,2025-01-31T15:30:00.000Z,5.2 (2),"02/02/2025, 13:09:13 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg634,null,null,,null
08d03,69eaeb7238,BRT,2025-02-11T17:05:50.000Z,eb5ceadba4,8807,2025-02-11T18:15:00.000Z,61,0,null,null,Mexer no celular,ð±,1,1,"02/11/2025, 14:05:50 -0300",6,0,26,activity_play_18,0,null,"02/11/2025, 13:15:00 -0300","02/11/2025, 15:15:00 -0300",2,1,2746,0,53,BRT,null,0,null,0,0,null,null,Mexer no celular,0,2025-02-11T16:15:00.000Z,5.2 (2),"02/11/2025, 14:05:50 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg635,null,null,,null
08d03,69eaeb7238,BRT,2025-02-06T10:56:20.000Z,a3fac13aea,8802,2025-02-06T16:45:00.000Z,55,0,null,null,Uber/Carona/Viagem,null,1,1,"02/06/2025, 07:56:21 -0300",7,1,1,activity_misc_14,0,null,"02/06/2025, 13:30:00 -0300","02/06/2025, 13:45:00 -0300",2,1,2699,0,54,BRT,null,0,null,0,0,null,null,Uber/Carona/Viagem,0,2025-02-06T16:30:00.000Z,5.2 (2),"02/06/2025, 07:56:20 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg636,null,null,,null
08d03,69eaeb7238,BRT,2025-02-07T22:24:02.000Z,c2825041ff,8803,2025-02-07T22:30:00.000Z,78,0,null,null,Conversar,ð£ï¸,1,1,"02/07/2025, 19:24:02 -0300",6,0,29,activity_play_17,0,null,"02/07/2025, 19:00:00 -0300","02/07/2025, 19:30:00 -0300",2,1,2723,0,76,BRT,null,0,"02/07/2025, 19:00:00 -0300",0,0,null,null,Conversar,0,2025-02-07T22:00:00.000Z,5.2 (2),"02/07/2025, 19:24:02 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg637,null,null,,null
08d03,69eaeb7238,BRT,2025-01-28T11:19:40.000Z,fdfd4eb121,8793,2025-01-28T21:00:00.000Z,72,0,null,null,Atendimento Educare,ð§©,1,1,"01/28/2025, 08:19:40 -0300",2,0,4,activity_work_17,0,null,"01/28/2025, 17:15:00 -0300","01/28/2025, 18:00:00 -0300",2,1,2637,0,69,BRT,null,0,"01/28/2025, 17:15:00 -0300",0,0,null,null,Atendimento Educare,0,2025-01-28T20:15:00.000Z,5.2 (2),"01/28/2025, 08:19:40 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg638,null,null,,null
08d03,69eaeb7238,BRT,2025-01-28T21:55:31.000Z,948e5408ca,8794,2025-01-29T15:45:00.000Z,51,0,null,null,Atendimento Educare,ð§©,1,1,"01/28/2025, 18:55:52 -0300",2,0,4,activity_work_17,0,null,"01/29/2025, 12:30:00 -0300","01/29/2025, 12:45:00 -0300",2,1,2638,0,50,BRT,null,0,null,0,0,null,null,Atendimento Educare,0,2025-01-29T15:30:00.000Z,5.2 (2),"01/28/2025, 18:55:31 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg639,null,null,,null
08d03,69eaeb7238,BRT,2025-01-20T12:16:54.000Z,ce343d4df0,8785,2025-01-20T05:00:00.000Z,8,0,null,null,Conversar,ð£ï¸,1,1,"01/20/2025, 09:16:54 -0300",6,0,28,activity_play_17,0,null,"01/20/2025, 00:00:00 -0300","01/20/2025, 02:00:00 -0300",2,1,2561,0,0,BRT,null,0,null,0,0,null,null,Conversar,0,2025-01-20T03:00:00.000Z,5.2 (2),"01/20/2025, 09:16:54 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg640,null,null,,null
08d03,69eaeb7238,BRT,2025-02-14T12:20:45.000Z,a2c0d5d160,8810,2025-02-14T19:30:00.000Z,66,0,null,null,SupervisÃ£o/ Acompanhamento,ð£ï¸,1,1,"02/14/2025, 09:20:45 -0300",2,0,3,activity_work_19,0,null,"02/14/2025, 15:30:00 -0300","02/14/2025, 16:30:00 -0300",2,1,2764,0,62,BRT,null,0,null,0,0,null,null,SupervisÃ£o/ Acompanhamento,0,2025-02-14T18:30:00.000Z,5.2 (2),"02/07/2025, 16:11:58 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg641,null,null,,null
08d03,69eaeb7238,BRT,2025-02-05T22:54:41.000Z,07ea45d3fb,8801,2025-02-06T03:00:00.000Z,96,0,null,null,free,null,1,1,"02/05/2025, 19:54:41 -0300",5,1,22,activity_relax_11,0,null,"02/05/2025, 18:15:00 -0300","02/06/2025, 00:00:00 -0300",2,1,2688,0,73,BRT,null,0,null,0,0,null,null,free,0,2025-02-05T21:15:00.000Z,5.2 (2),"02/05/2025, 19:54:41 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg642,null,null,,null
08d03,69eaeb7238,BRT,2025-02-07T19:12:22.000Z,5904044713,8810,2025-02-15T00:00:00.000Z,84,0,null,null,Uber/Carona/Viagem,null,1,1,"02/07/2025, 16:12:22 -0300",7,1,1,activity_misc_14,0,null,"02/14/2025, 20:45:00 -0300","02/14/2025, 21:00:00 -0300",2,1,2720,0,83,BRT,null,0,null,0,0,null,null,Uber/Carona/Viagem,0,2025-02-14T23:45:00.000Z,5.2 (2),"02/07/2025, 16:12:22 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg643,null,null,,null
08d03,69eaeb7238,BRT,2025-02-11T15:51:00.000Z,6017d309ee,8807,2025-02-11T11:15:00.000Z,33,0,null,null,Tomar banho,null,1,1,"02/11/2025, 12:51:00 -0300",5,1,12,activity_relax_7,0,null,"02/11/2025, 08:00:00 -0300","02/11/2025, 08:15:00 -0300",2,1,2740,0,32,BRT,null,0,null,0,0,null,null,Tomar banho,0,2025-02-11T11:00:00.000Z,5.2 (2),"02/11/2025, 12:51:00 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg644,null,null,,null
08d03,69eaeb7238,BRT,2025-02-10T17:18:59.000Z,4f541114b7,8806,2025-02-10T16:30:00.000Z,54,0,null,null,Comer,null,0,1,"02/10/2025, 14:18:59 -0300",3,1,2,activity_eat_0,0,null,"02/10/2025, 13:00:00 -0300","02/10/2025, 13:30:00 -0300",2,1,2733,0,52,BRT,null,0,null,0,0,null,null,Comer,0,2025-02-10T16:00:00.000Z,5.2 (2),"02/10/2025, 14:18:59 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg645,null,null,,null
08d03,69eaeb7238,BRT,2025-02-12T11:06:11.000Z,f97b936742,8809,2025-02-13T15:30:00.000Z,50,0,null,null,SupervisÃ£o/ Acompanhamento,ð£ï¸,1,1,"02/12/2025, 08:06:15 -0300",2,0,3,activity_work_19,0,null,"02/13/2025, 12:15:00 -0300","02/13/2025, 12:30:00 -0300",2,1,2750,0,49,BRT,null,0,null,0,0,null,null,SupervisÃ£o/ Acompanhamento,0,2025-02-13T15:15:00.000Z,5.2 (2),"02/12/2025, 08:06:11 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg646,null,null,,null
08d03,69eaeb7238,BRT,2025-01-23T17:18:35.000Z,e1938ca689,8788,2025-01-23T19:30:00.000Z,66,0,null,null,Atendimento Educare,ð§©,1,1,"01/23/2025, 14:18:35 -0300",2,0,4,activity_work_17,0,null,"01/23/2025, 15:30:00 -0300","01/23/2025, 16:30:00 -0300",2,1,2605,0,62,BRT,null,0,null,0,0,null,null,Atendimento Educare,0,2025-01-23T18:30:00.000Z,5.2 (2),"01/23/2025, 12:32:10 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg647,null,null,,null
08d03,69eaeb7238,BRT,2025-01-28T16:44:51.000Z,c785fd5407,8793,2025-01-28T16:45:00.000Z,55,0,null,null,Comer,null,0,1,"01/28/2025, 13:44:51 -0300",3,1,2,activity_eat_0,0,null,"01/28/2025, 13:30:00 -0300","01/28/2025, 13:45:00 -0300",2,1,2637,0,54,BRT,null,0,"01/28/2025, 13:30:00 -0300",0,0,null,null,Comer,0,2025-01-28T16:30:00.000Z,5.2 (2),"01/28/2025, 13:44:51 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg648,null,null,,null
08d03,69eaeb7238,BRT,2025-01-31T00:26:52.000Z,d6fb3d7049,8795,2025-01-30T22:45:00.000Z,79,0,null,null,Uber/Carona/Viagem,null,1,1,"01/30/2025, 21:26:52 -0300",7,1,1,activity_misc_14,0,null,"01/30/2025, 19:30:00 -0300","01/30/2025, 19:45:00 -0300",2,1,2660,0,78,BRT,null,0,null,0,0,null,null,Uber/Carona/Viagem,0,2025-01-30T22:30:00.000Z,5.2 (2),"01/30/2025, 13:39:00 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg649,null,null,,null
08d03,69eaeb7238,BRT,2025-01-28T11:19:44.000Z,7b21e1e9d1,8793,2025-01-28T21:45:00.000Z,75,0,null,null,SupervisÃ£o/ Acompanhamento,ð£ï¸,1,1,"01/28/2025, 13:44:53 -0300",2,0,3,activity_work_19,0,null,"01/28/2025, 18:00:00 -0300","01/28/2025, 18:45:00 -0300",2,1,2637,0,72,BRT,null,0,"01/28/2025, 18:00:00 -0300",0,0,null,null,SupervisÃ£o/ Acompanhamento,0,2025-01-28T21:00:00.000Z,5.2 (2),"01/28/2025, 08:19:44 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg650,null,null,,null
08d03,69eaeb7238,BRT,2025-01-24T14:23:18.000Z,0ed8e6b3de,8789,2025-01-24T15:15:00.000Z,49,0,null,null,Mexer no celular,ð±,1,1,"01/24/2025, 11:23:18 -0300",6,0,25,activity_play_18,0,null,"01/24/2025, 11:15:00 -0300","01/24/2025, 12:15:00 -0300",2,1,2615,0,45,BRT,null,0,null,0,0,null,null,Mexer no celular,0,2025-01-24T14:15:00.000Z,5.2 (2),"01/24/2025, 11:23:18 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg651,null,null,,null
08d03,69eaeb7238,BRT,2025-01-27T13:58:26.000Z,920f31e9a6,8792,2025-01-27T11:45:00.000Z,35,0,null,null,Atendimento Educare,ð§©,1,1,"01/27/2025, 10:58:33 -0300",2,0,4,activity_work_17,0,null,"01/27/2025, 08:00:00 -0300","01/27/2025, 08:45:00 -0300",2,1,2623,0,32,BRT,null,0,null,0,0,null,null,Atendimento Educare,0,2025-01-27T11:00:00.000Z,5.2 (2),"01/27/2025, 10:58:26 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg652,null,null,,null
08d03,69eaeb7238,BRT,2025-01-31T13:08:51.000Z,da5a4bccaa,8796,2025-01-31T12:30:00.000Z,38,0,null,null,Dormir,null,0,1,"01/31/2025, 10:08:51 -0300",4,1,1,activity_sleep_0,0,null,"01/31/2025, 00:00:00 -0300","01/31/2025, 09:30:00 -0300",2,1,2664,0,0,BRT,null,0,null,0,0,null,null,Dormir,0,2025-01-31T03:00:00.000Z,5.2 (2),"01/31/2025, 10:08:51 -0300",ylw9fw3ig4tnenq11m9ylw9fw3idg653,null,null,,null
